Establishment_id,Name,Category,City,State,Zip,Address_line_1,Address_line_2,Type,location_1,Zip Codes,Distance_to_McKeldin
220,C. ELIZABETH REIG CAFETERIA,Public School,BOWIE,MD,20716,15542 PEACH WALKER DR,,Food Establishments,POINT (-76.735371 38.919565),16438,12.187552993388607
221,CADILLAC RANCH ALL AMERICAN BAR & GRILL,Restaurant,NATIONAL HARBOR,MD,20745,186 FLEET ST,,Food Establishments,POINT (-77.015983 38.78255),15574,14.54107069298161
222,CAFE CONTINENTAL,Carry-out,GREENBELT,MD,20770,6404 IVY LN,116,Food Establishments,POINT (-76.896994 39.008337),16242,3.0142477599249378
223,CAFE LAUREL 111,Full Service,LAUREL,MD,20707,14601 SWEITZER LN,,Food Establishments,POINT (-76.898224 39.090943),15996,7.669717800253716
224,CALIFORNIA GRILL,Carry-out,Hyattsville,MD,20782,3500 East West HWY,,Food Establishments,POINT (-76.958574 38.966903),8789,1.5006460185474981
225,CALIFORNIA TORTILLA,Fast Food,BOWIE,MD,20716,3941 EVERGREEN PKWY,,Food Establishments,POINT (-76.734181 38.942646),16438,11.743228573856497
226,CALMRA INC DAY PROGRAM,Health Care Facility,LAUREL,MD,20707,14205 PARK CENTER DR,,Food Establishments,POINT (-76.877995 39.084762),15996,7.713622953358498
228,CALVERTON EXXON,Gas Station Store,BELTSVILLE,MD,20705,4040 POWDER MILL RD,,Food Establishments,POINT (-76.935144 39.048623),15750,4.357347872446949
229,CAMELOT BY MARTINS,Catering Only,Upper Marlboro,MD,20774,13901 Central AVE,,Food Establishments,POINT (-76.766939 38.901191),8340,11.2362007755165
230,CAMERON'S SEAFOOD MARKET,Carry-out,OXON HILL,MD,20745,6171 OXON HILL RD,A,Food Establishments,POINT (-76.982714 38.804168),15574,12.701406054532404
231,CAMERONS SEAFOOD MARKET 8,Carry-out,TEMPLE HILLS,MD,20748,3919 BRANCH AVE,,Food Establishments,POINT (-76.944231 38.836295),15817,10.322243258469635
232,CAMERON'S SEAFOOD MARKET 9,Carry-out,LAUREL,MD,20708,12725 LAUREL BOWIE RD,,Food Establishments,POINT (-76.839478 39.064924),15999,7.872275913959924
233,CAMERON'S SEAFOOD RESTAURANT,Carry-out,CAPITOL HEIGHTS,MD,20743,8807 CENTRAL AVE,A,Food Establishments,POINT (-76.852767 38.890613),15568,8.243919930266689
234,CAPITAL SEAFOOD & CRAB,Restaurant,DISTRICT HTS,MD,20747,6326 MARLBORO PIKE,,Food Establishments,POINT (-76.898248 38.854011),15814,9.443405579993023
235,CAPTAIN PETER'S SEAFOOD & CRAB,Seafood,CLINTON,MD,20735,6589 COVENTRY WAY,,Food Establishments,POINT (-76.893392 38.784041),15298,14.202571096735326
236,CARIBBEAN CAFE,,LANDOVER,MD,20785,7756 LANDOVER RD,,Food Establishments,POINT (-76.879345 38.92744),31451,5.36766422801025
237,PUPUSERIA LA FAMILIAR,Full Service,BELTSVILLE,MD,20705,11000 BALTIMORE AVE,109,Food Establishments,POINT (-76.908657 39.033967),15750,3.8496356422068727
238,CARIBBEAN EATERY & BAKERY,Carry-out,GREENBELT,MD,20770,8821 GREENBELT RD,,Food Establishments,POINT (-76.854566 38.991077),16242,4.885264524704403
239,CARIBBEAN FLAVA,Carry-out,Upper Marlboro,MD,20772,5050 Brown Station RD,105,Food Establishments,POINT (-76.764691 38.820093),17002,15.013171932278617
241,CARIBBEAN SEA,Full Service,TAKOMA PARK,MD,20912,6869 NEW HAMPSHIRE AVE,,Food Establishments,POINT (-76.995725 38.973829),2327,2.8523293707930875
242,CARIBBEAN SUPERIOR,Full Service,BLADENSBURG,MD,20710,4815 ANNAPOLIS RD,,Food Establishments,POINT (-76.934706 38.939374),16001,3.2598439832165953
243,CARMODY HILLS ELEMENTARY SCHOOL,Public School,CAPITOL HEIGHTS,MD,20743,401 JADELEAF AVE,,Food Establishments,POINT (-76.888682 38.894854),15568,6.978583690016322
244,CAROLINA KITCHEN,Full Service,LARGO,MD,20774,800 SHOPPERS WAY,C,Food Establishments,POINT (-76.847172 38.901186),8340,7.873217245939497
245,CAROLINA KITCHEN BAR & GRILL,Full Service,HYATTSVILLE,MD,20782,6501 AMERICA BLVD,,Food Establishments,POINT (-76.952126 38.968695),8789,1.2483236076736577
246,YAMON ISLAND GRILL,Full Service,MITCHELLVILLE,MD,20716,3872 TOWN CENTER BLVD,,Food Establishments,POINT (-76.734024 38.943638),16438,11.734128206645691
247,CARRABBA'S ITALIAN GRILL,Full Service,MITCHELLVILLE,MD,20716,16431 GOVERNORS BRIDGE RD,,Food Establishments,POINT (-76.717169 38.949921),16438,12.521682289725335
248,CASA DELLA,Carry-out,BELTSVILLE,MD,20705,11440 CHERRY HILL RD,,Food Establishments,POINT (-76.95116 39.044081),15750,4.024532208064245
249,CASABLANCA BAKERY,Bakery,HYATTSVILLE,MD,20783,7988 NEW HAMPSHIRE AVE,,Food Establishments,POINT (-76.98757 38.99054),10889,2.309997730879228
250,CASABLANCA CAFE,Carry-out,Upper Marlboro,MD,20772,8325 Old Marlboro PIKE,A-1,Food Establishments,POINT (-76.861668 38.835532),17002,11.306649053122404
251,CATERING BY VEST,Catering Only,TEMPLE HILLS,MD,20748,4508 BEECH RD,,Food Establishments,POINT (-76.939779 38.82452),15817,11.138032972348004
252,CEDAR HILL INN RESTAURANT & BAR,Bar/Tavern/Lounge,SUITLAND,MD,20746,4400 SUITLAND RD,,Food Establishments,POINT (-76.934116 38.852567),15577,9.218620369984805
253,CEDARVILLE CARRYOUT,Carry-out,BRANDYWINE,MD,20613,11800 CEDARVILLE RD,,Food Establishments,POINT (-76.801604 38.662943),9221,23.586373507480268
254,CENTRAL AVENUE RESTAURANT & LIQUOR,Carry-out,CAPITOL HEIGHTS,MD,20743,1 YOST PL,,Food Establishments,POINT (-76.903127 38.887904),15568,7.12970857874179
255,CENTRAL BAPTIST CHURCH OF CAMP SPRINGS,,TEMPLE HILLS,MD,20748,5600 OLD BRANCH AVE,,Food Establishments,POINT (-76.915096 38.812793),15817,12.052096740767269
256,CENTRAL HIGH SCHOOL,Public School,CAPITOL HEIGHTS,MD,20743,200 CABIN BRANCH RD,,Food Establishments,POINT (-76.892515 38.883584),15568,7.606765381374507
257,CETRONE PIZZA,,BOWIE,MD,20720,13629 ANNAPOLIS RD,,Food Establishments,POINT (-76.769008 38.972111),16440,9.527540959612578
258,CHAMPION GRILL,Carry-out,BELTSVILLE,MD,20705,10484 BALTIMORE AVE,,Food Establishments,POINT (-76.917017 39.028212),15750,3.284140031624403
261,CHARLIES FAMILY RESTAURANT,Restaurant,FORT WASHINGTON,MD,20744,12760 OLD FORT RD,,Food Establishments,POINT (-76.987859 38.71308),15572,18.962402338910355
262,CHARLIE'S RESTAURANT,Bar/Tavern/Lounge,DISTRICT HEIGHTS,MD,20747,5711 SILVER HILL RD,,Food Establishments,POINT (-76.909166 38.853438),15814,9.342166734977907
263,CHECKERS,Carry-out,CLINTON,MD,20735,8815 WOODYARD RD,,Food Establishments,POINT (-76.88314 38.769174),15298,15.32045537374224
264,CHECKERS,Carry-out,LANDOVER,MD,20785,7415 LANDOVER RD,,Food Establishments,POINT (-76.887353 38.92652),31451,5.143977300333922
265,CHECKERS,Carry-out,TEMPLE HILLS,MD,20748,4335 ST BARNABAS RD,,Food Establishments,POINT (-76.942709 38.829037),15817,10.823547954535469
266,CHECKERS,Carry-out,DISTRICT HTS,MD,20747,6401 MARLBORO PIKE,,Food Establishments,POINT (-76.895847 38.852838),15814,9.556508913394525
267,CHECKERS,Carry-out,CAPITOL HEIGHTS,MD,20743,9005 CENTRAL AVE,,Food Establishments,POINT (-76.850732 38.891038),15568,8.287325322817718
268,CHECKERS,Carry-out,SUITLAND,MD,20746,4827 ALLENTOWN RD,,Food Establishments,POINT (-76.890635 38.818371),15577,11.925132758850712
269,CHECKERS,Carry-out,OXON HILL,MD,20745,6041 OXON HILL RD,,Food Establishments,POINT (-76.979878 38.804436),15574,12.659596291180288
270,CHECKERS DRIVE THRU RESTAURANT,Carry-out,BLADENSBURG,MD,20710,4850 ANNAPOLIS RD,,Food Establishments,POINT (-76.933338 38.93944),16001,3.2687964964462677
271,CHECKERS DRIVE THRU RESTAURANT,Carry-out,WEST HYATTSVILLE,MD,20782,3032 QUEENS CHAPEL RD,,Food Establishments,POINT (-76.967518 38.949744),16003,2.7736616980086795
272,CHECKERS DRIVE THRU RESTAURANT,Carry-out,COLLEGE PARK,MD,20740,6051 GREENBELT RD,,Food Establishments,POINT (-76.910024 38.997563),16242,2.0501336654207973
274,CHELTENHAM YOUTH DENTENTION FACILITY,,CHELTENHAM,MD,20623,11001 FRANK TIPPETT RD,,Food Establishments,POINT (-76.831237 38.738814),10069,18.118111768202326
275,CHENG'S CARRY OUT,Carry-out,CAPITOL HEIGHTS,MD,20743,1701 KENILWORTH AVE,,Food Establishments,POINT (-76.933817 38.912257),15568,5.118279766709328
276,CHEROKEE LANE ELEMENTARY SCHOOL,Public School,HYATTSVILLE,MD,20783,9000 25TH AVE,,Food Establishments,POINT (-76.963163 39.005921),10889,1.6881025365917077
277,CHERRY HILL PARK CONFERENCE CENTER,,COLLEGE PARK,MD,20740,9800 CHERRY HILL RD,,Food Establishments,POINT (-76.940157 39.025065),15305,2.7123201341342513
278,CHERRY LANE NURSING & REHAB CENTER,Health Care Facility,LAUREL,MD,20708,9001 CHERRY LN,,Food Establishments,POINT (-76.849973 39.08567),15999,8.573868339115593
279,CHESAPEAKE GRILLE & DELI,Full Service,BOWIE,MD,20715,6786 RACE TRACK RD,,Food Establishments,POINT (-76.729269 38.983881),16435,11.619280135497315
280,CHESAPEAKE MATH & IT PUBLIC CHARTER SCHOOL (CMIT) NORTH MIDD,Public School,LAUREL,MD,20707,6100 FROST PL,B,Food Establishments,POINT (-76.902042 39.090277),15996,7.560953013628512
281,CHESSIE'S CHESAPEAKE GRILLE,Full Service,BOWIE,MD,20716,4500 CRAIN HWY,,Food Establishments,POINT (-76.717527 38.951912),16438,12.476056807709405
282,CHEVYS FRESH MEX,Full Service,GREENBELT,MD,20770,7511 GREENBELT RD,,Food Establishments,POINT (-76.878734 38.994266),16242,3.6171421192608997
283,CHEVY'S FRESH MEX AT BRANDYWINE,Full Service,BRANDYWINE,MD,20613,15914 CRAIN HWY,,Food Establishments,POINT (-76.875934 38.673109),9221,21.898593084616643
284,HIP HOP FISH AND CHICKEN,Fast Food,CAPITOL HEIGHTS,MD,20743,5337 SHERIFF RD,,Food Establishments,POINT (-76.921079 38.904385),15568,5.771822872694771
285,CHICKEN HUT RESTAURANT,Fast Food,CLINTON,MD,20735,8849 BRANCH AVE,,Food Establishments,POINT (-76.879654 38.747146),15298,16.845122571313585
286,CHICKEN LOCO,Carry-out,Hyattsville,MD,20782,6587 Ager RD,,Food Establishments,POINT (-76.978739 38.971466),10889,2.0693816947438286
287,CHICKEN RICO,Carry-out,HYATTSVILLE,MD,20783,1425 UNIVERSITY BLVD,139,Food Establishments,POINT (-76.982669 38.985747),10889,2.0242910579694815
288,CHICK-FIL-A,Fast Food,LAUREL,MD,20707,13600 BALTIMORE AVE,,Food Establishments,POINT (-76.868105 39.076438),15996,7.4917106090270424
289,CHICK-FIL-A,Fast Food,BRANDYWINE,MD,20613,16003 CRAIN HWY,,Food Establishments,POINT (-76.876294 38.670276),9221,22.087917275979308
290,CHICK-FIL-A (BOWIE),Fast Food,MITCHELLVILLE,MD,20716,16503 BALLPARK RD,,Food Establishments,POINT (-76.717053 38.94561),16438,12.59050968869805
291,CHICK-FIL-A,Fast Food,BOWIE,MD,20720,10631 MARTIN LUTHER KING JR HWY,,Food Establishments,POINT (-76.823531 38.955823),16440,6.866453784348828
292,Chick-Fil-A,Fast Food,DISTRICT HEIGHTS,MD,20747,5502 SILVER HILL RD,,Food Establishments,POINT (-76.912649 38.852551),15814,9.365213403580842
293,CHICK-FIL-A @CAPITAL CENTRE,Fast Food,LARGO,MD,20774,1040 SHOPPERS WAY,,Food Establishments,POINT (-76.847407 38.90433),8340,7.704824245251953
294,CHICK-FIL-A/STEEPLECHASE,Fast Food,CAPITOL HEIGHTS,MD,20743,9121 ALAKING CT,,Food Establishments,POINT (-76.848975 38.870117),15568,9.52023368948454
295,CRAB CAKE CAFE,Restaurant,OXON HILL,MD,20745,140 NATIONAL PLZ,,Food Establishments,POINT (-77.016544 38.785145),15574,14.376503558828041
296,CHILI'S GRILL & BAR,Full Service,BOWIE,MD,20716,16401 HERITAGE BLVD,,Food Establishments,POINT (-76.71892 38.945664),16438,12.491636770040856
297,CHILLUM ELEMENTARY SCHOOL,Public School,WEST HYATTSVILLE,MD,20782,1420 CHILLUM RD,,Food Establishments,POINT (-76.984718 38.957258),8789,2.9104722321154344
298,CHINA 1 DINER,Full Service,LAUREL,MD,20708,9836 MALLARD DR,,Food Establishments,POINT (-76.836252 39.055474),15999,7.569721374156183
299,CHINA AMERICAN,Full Service,Laurel,MD,20707,601 7th ST,104,Food Establishments,POINT (-76.855889 39.102561),15996,9.367023748753525
300,CHINA BAY,Carry-out,TEMPLE HILLS,MD,20748,4307 ST BARNABAS RD,,Food Establishments,POINT (-76.941712 38.830166),15817,10.746445822431404
301,CHINA BEST,Carry-out,OXON HILL,MD,20745,5490 ST BARNABAS RD,,Food Establishments,POINT (-76.964831 38.813866),15572,11.916990620323455
302,CHINA BUFFET,Full Service,COLLEGE PARK,MD,20740,9098 BALTIMORE AVE,,Food Establishments,POINT (-76.930643 39.003329),15305,1.4293912250606837
303,CHINA CAFE,Carry-out,TEMPLE HILLS,MD,20748,7095 ALLENTOWN RD,,Food Establishments,POINT (-76.927896 38.793519),15817,13.305069786318002
305,CHINA CHEF,Carry-out,MITCHELLVILLE,MD,20721,12114 CENTRAL AVE,,Food Establishments,POINT (-76.795992 38.89944),8340,10.004663304814391
307,CHINA CHEF CARRYOUT,Carry-out,CAPITOL HEIGHTS,MD,20743,5925 MARTIN LUTHER KING JR HWY,,Food Establishments,POINT (-76.904955 38.89779),15568,6.452827349745805
308,China City Carryout,Carry-out,BLADENSBURG,MD,20710,4918 ANNAPOLIS RD,,Food Establishments,POINT (-76.933548 38.939431),16001,3.267238818480086
309,CHINA DRAGON RESTAURANT,Carry-out,LANDOVER,MD,20785,7527 LANDOVER RD,,Food Establishments,POINT (-76.885833 38.926655),31451,5.186514899275013
310,CHINA EXPRESS,Carry-out,BRENTWOOD,MD,20722,3671 BLADENSBURG RD,,Food Establishments,POINT (-76.951179 38.934797),17161,3.542741192663261
311,CHINA EXPRESS CARRYOUT,Carry-out,BELTSVILLE,MD,20705,3422 POWDER MILL RD,,Food Establishments,POINT (-76.94714 39.040727),15750,3.7814399054544507
312,CHINA EXPRESS II,Carry-out,GLENARDEN,MD,20706,8000 MARTIN LUTHER KING JR HWY,,Food Establishments,POINT (-76.86729 38.93245),15994,5.582072371184968
313,CHINA FONG'S CHEN,Carry-out,NEW CARROLLTON,MD,20784,7459 ANNAPOLIS RD,,Food Establishments,POINT (-76.886985 38.949226),10891,4.024397328733155
314,CHINA GOLDEN,Carry-out,HYATTSVILLE,MD,20783,9127 RIGGS RD,,Food Establishments,POINT (-76.97026 39.004748),10889,1.8770310448064906
315,CHINA PALACE,Full Service,LANGLEY PARK,MD,20783,1500 UNIVERSITY BLVD,B,Food Establishments,POINT (-76.981227 38.98506),10889,1.9475568609220264
316,CHINA RESTAURANT,Carry-out,LANDOVER,MD,20785,8567 LANDOVER RD,,Food Establishments,POINT (-76.857537 38.917279),31451,6.682668800679126
317,CHINA SEA,Restaurant,SUITLAND,MD,20746,4616 SUITLAND RD,,Food Establishments,POINT (-76.928305 38.850489),15577,9.386621638725067
318,CHINA SKY RESTAURANT,Carry-out,CAPITOL HEIGHTS,MD,20743,6266 CENTRAL AVE,,Food Establishments,POINT (-76.899781 38.886829),15568,7.258676984014582
319,CHINA SUB SHOP,Carry-out,WEST HYATTSVILLE,MD,20782,6561 AGER RD,,Food Establishments,POINT (-76.978405 38.971107),10889,2.0657971102053874
320,CHINA SUB SHOP II,Carry-out,WEST HYATTSVILLE,MD,20782,905 CHILLUM RD,,Food Establishments,POINT (-76.993821 38.961923),8789,3.103908750525009
321,CHINA TASTE RESTAURANT,Carry-out,UPPER MARLBORO,MD,20772,14707 MAIN ST,,Food Establishments,POINT (-76.751413 38.816452),17002,15.672878080816716
322,CHIPOTLE MEXICAN GRILL 1519,Fast Food,CAPITOL HEIGHTS,MD,20743,9141 ALAKING CT,111,Food Establishments,POINT (-76.848331 38.870336),15568,9.526497485364667
323,CHIPOTLE MEXICAN GRILL 1139,Fast Food,BOWIE,MD,20720,10201 MARTIN LUTHER KING JR HWY,,Food Establishments,POINT (-76.82798 38.955915),16440,6.63651099814183
324,CHIPOTLE MEXICAN GRILL 105,Fast Food,COLLEGE PARK,MD,20740,7332 BALTIMORE AVE,,Food Establishments,POINT (-76.937981 38.980099),15305,0.554644386448833
325,CHIPOTLE MEXICAN GRILL 438,Fast Food,GREENBELT,MD,20770,5506 CHERRYWOOD LN,G,Food Establishments,POINT (-76.91187 38.998577),16242,1.988724813215616
326,CHIPOTLE MEXICAN GRILL 536,Fast Food,LAUREL,MD,20707,14354 BALTIMORE AVE,,Food Establishments,POINT (-76.861863 39.084996),15996,8.169301612832772
327,CHIPOTLE MEXICAN GRILL 1578,Fast Food,HYATTSVILLE,MD,20781,5501 BALTIMORE AVE,101,Food Establishments,POINT (-76.940224 38.955576),8347,2.110267444771804
328,CHIPOTLE MEXICAN GRILL,Fast Food,CLINTON,MD,20735,8913 WOODYARD RD,,Food Establishments,POINT (-76.887728 38.767184),15298,15.402902806927921
329,CHIPOTLE MEXICAN GRILL 1786,Fast Food,COLLEGE PARK,MD,20740,10250 BALTIMORE AVE,,Food Establishments,POINT (-76.924414 39.022738),15305,2.771636381337161
330,CHIPOTLE MEXICAN GRILL446,Fast Food,BOWIE,MD,20716,15500 EXCELSIOR DR,,Food Establishments,POINT (-76.734802 38.945241),16438,11.66632882927883
331,CHRISTINA'S K & D PIZZA,Carry-out,CLINTON,MD,20735,6384 COVENTRY WAY,,Food Establishments,POINT (-76.896866 38.782247),15298,14.288691424950231
332,CHURCH KING BUFFET,Full Service,LARGO,MD,20774,10644 CAMPUS WAY SOUTH,,Food Establishments,POINT (-76.822775 38.898027),8340,8.954005882063658
333,HARBORSIDE HOTEL,Hotel,OXON HILL,MD,20745,6400 OXON HILL RD,,Food Establishments,POINT (-76.996154 38.80236),15574,12.958942428696334
334,CLINTON GROVE ELEMENTARY SCHOOL,Public School,CLINTON,MD,20735,9420 TEMPLE HILL RD,,Food Establishments,POINT (-76.923148 38.76065),15298,15.584988387015844
335,CLINTON HEALTHCARE CENTER,Health Care Facility,CLINTON,MD,20735,9211 STUART LN,,Food Establishments,POINT (-76.883597 38.762767),15298,15.74689921379989
336,CLUCK-U CHICKEN,Carry-out,COLLEGE PARK,MD,20740,7415 BALTIMORE AVE,B,Food Establishments,POINT (-76.937834 38.981515),15305,0.49462479004987747
337,Cluckster's,Carry-out,LANHAM-SEABROOK,MD,20706,9426 LANHAM SEVERN RD,,Food Establishments,POINT (-76.846046 38.972628),15994,5.410151732039913
338,DAISY'S GRILL RESTAURANT,Carry-out,Fort Washington,MD,20744,8503 Oxon Hill RD,5,Food Establishments,POINT (-77.006042 38.773414),15572,15.023741473566574
339,COCO CABANA BAR & GRILL,Night Club,HYATTSVILLE,MD,20783,2031 UNIVERSITY BLVD,,Food Establishments,POINT (-76.977305 38.98347),10889,1.7437885353082268
340,CHEZ DIOR,Full Service,HYATTSVILLE,MD,20781,5124 BALTIMORE AVE,A,Food Establishments,POINT (-76.940575 38.952457),8347,2.3218751082832654
341,AMERICAN LEGION POST 217,Private Club,COLLEGE PARK,MD,20740,9218 BALTIMORE AVE,,Food Establishments,POINT (-76.929759 39.006884),15305,1.663730302208195
342,COLLEGE PARK DINER,Full Service,COLLEGE PARK,MD,20740,9206 BALTIMORE AVE,,Food Establishments,POINT (-76.929936 39.006215),15305,1.6189896583444976
343,COLLEGE PARK MOOSE LODGE 453,Private Club,COLLEGE PARK,MD,20740,3700 METZEROTT RD,,Food Establishments,POINT (-76.946089 39.001125),15305,1.049405348314666
344,COLLINGTON EPISCOPAL LIFE CARE COMMUNITY,Health Care Facility,MITCHELLVILLE,MD,20721,10450 LOTTSFORD RD,,Food Establishments,POINT (-76.829079 38.917193),17158,7.843365020945003
345,COLLINGTON KITCHEN,Full Service,Upper Marlboro,MD,20774,501 Commerce DR,,Food Establishments,POINT (-76.730373 38.880376),8340,13.668345157901912
346,COLONY SOUTH HOTEL,Hotel,CLINTON,MD,20735,7401 SURRATTS RD,,Food Establishments,POINT (-76.878038 38.750106),15298,16.664198696465295
347,COLUMBIA PARK ELEMENTARY SCHOOL,Public School,LANDOVER,MD,20785,1901 KENT VILLAGE DR,,Food Establishments,POINT (-76.88767 38.91584),31451,5.739121676185888
348,CONCORD ELEMENTARY SCHOOL,Public School,DISTRICT HTS,MD,20747,2004 CONCORD LN,,Food Establishments,POINT (-76.907465 38.863106),15814,8.711656193571484
349,CONSTELLATION DELI,,OXON HILL,MD,20745,6009 OXON HILL RD,,Food Establishments,POINT (-76.977916 38.804674),15574,12.628097211135671
350,COOL SPRING ELEMENTARY SCHOOL,Public School,HYATTSVILLE,MD,20783,8910 RIGGS RD,,Food Establishments,POINT (-76.972257 39.001761),10889,1.8259321670056354
351,COOPER LANE ELEMENTARY SCHOOL,Public School,NEW CARROLLTON,MD,20784,3817 COOPER LN,,Food Establishments,POINT (-76.900736 38.938508),10891,4.0500816380477245
352,CRACK DAT CRAB AND SEAFOOD,Carry-out,CAPITOL HEIGHTS,MD,20743,4827 MARLBORO PIKE,,Food Establishments,POINT (-76.930582 38.873398),15568,7.801926004105798
353,CORINTHIAN BAPTIST CHURCH,Church/Temple/Mosque,LANHAM-SEABROOK,MD,20706,6705 GOOD LUCK RD,,Food Establishments,POINT (-76.890511 38.972662),15994,3.076949148674796
354,TAQUERIA EL COSTENO,Carry-out,LAUREL,MD,20708,13600 LAUREL BOWIE RD,,Food Establishments,POINT (-76.848707 39.076505),15999,8.118893560149084
355,CORNERSTONE GRILL & LOFT,Full Service,COLLEGE PARK,MD,20740,7325 BALTIMORE AVE,,Food Establishments,POINT (-76.937837 38.980457),15305,0.5425320259612769
356,COSTCO WHOLESALE 1078,Membership Warehouse,GLENARDEN,MD,20706,2400 FIVE LEES LN,,Food Establishments,POINT (-76.850979 38.922335),15994,6.702998207979885
357,COSTCO WHOLESALE 214,Membership Warehouse,BELTSVILLE,MD,20705,10925 BALTIMORE AVE,,Food Establishments,POINT (-76.909829 39.033158),15750,3.7695853905966286
358,COSTCO WHOLESALE 1039,Membership Warehouse,BRANDYWINE,MD,20613,16006 CRAIN HWY,,Food Establishments,POINT (-76.876075 38.669552),9221,22.13913609655529
359,COURTYARD BY MARRIOTT,Bar/Tavern/Lounge,LANDOVER,MD,20785,8330 CORPORATE DR,,Food Establishments,POINT (-76.863484 38.946941),31451,5.151550385120404
360,COURTYARD BY MARRIOTT,Hotel,GREENBELT,MD,20770,6301 GOLDEN TRIANGLE DR,,Food Establishments,POINT (-76.896605 38.997605),16242,2.7304465177422372
361,CRAB CAFE,Carry-out,TEMPLE HILLS,MD,20748,3330 NAYLOR RD,,Food Establishments,POINT (-76.955197 38.848828),15817,9.47335099433248
362,CRAB GALLEY OF BOWIE,Carry-out,BOWIE,MD,20715,7410 LAUREL BOWIE RD,,Food Establishments,POINT (-76.758161 38.988968),16435,10.064732043437141
363,CRAB LINE,Seafood,District Heights,MD,20747,7607 MARLBORO PIKE,,Food Establishments,POINT (-76.875183 38.845501),15814,10.393508373862563
364,CRAIG MEMORIAL COMMUNITY CHURCH,Church/Temple/Mosque,CAPITOL HEIGHTS,MD,20743,5305 FARMINGDALE PL,,Food Establishments,POINT (-76.914886 38.9079),31451,5.623014393351425
